	id	title	genre	runtime	release_dt	budget	us_boxoffice_gross	mpaa_rating	user_rating	total_votes	critic_score
1388	15455	Something Borrowed	Comedy, Drama, Romance	112	6 May 2011	$35,000,000	$39.05M	PG-13	5.9	51237	36
1389	15456	Extremely Loud & Incredibly Close	Adventure, Drama, Mystery	129	20 January 2012	$40,000,000	$31.85M	PG-13	6.9	87955	46
1390	15457	Straw Dogs	Action, Drama, Thriller	110	16 September 2011	$25,000,000	$10.32M	R	5.8	28840	45
1391	15458	Kill the Irishman	Biography, Crime, Drama	106	11 May 2012	$12,000,000	$1.19M	R	7.1	37906	50
1392	15459	Young Adult	Comedy, Drama	94	16 December 2011	$12,000,000	$16.31M	R	6.3	68389	71
1393	15460	Larry Crowne	Comedy, Drama, Romance	98	1 July 2011	$30,000,000	$35.61M	PG-13	6.1	53962	41
1394	15461	The Rite	Drama, Horror, Mystery	114	28 January 2011	$37,000,000	$33.05M	PG-13	6.0	80737	38
1395	15462	The Rum Diary	Comedy, Drama	119	28 October 2011	$45,000,000	$13.10M	R	6.2	90931	56
1396	15463	Whats Your Number?	Comedy, Romance	106	30 September 2011	$20,000,000	$14.01M	R	6.1	63744	35
1397	15464	Water for Elephants	Drama, Romance	120	22 April 2011	$38,000,000	$58.71M	PG-13	6.9	100572	52
1398	15466	Tower Heist	Action, Comedy, Crime	104	4 November 2011	$75,000,000	$78.05M	PG-13	6.2	116928	59
1399	15467	Take Shelter	Drama, Thriller	120	10 November 2011	$5,000,000	$1.73M	R	7.4	76636	85
1400	15468	Bernie	Biography, Comedy, Crime	104	22 June 2012	$5,000,000	$9.20M	PG-13	6.8	50238	75
1401	15469	The Muppets	Adventure, Comedy, Family	103	23 November 2011	$45,000,000	$88.63M	PG	7.1	78675	75
1402	15470	The Big Year	Comedy	100	14 October 2011	$41,000,000	$7.20M	PG	6.2	37209	53
1403	15471	Red State	Action, Crime, Horror	88	30 September 2011	$4,000,000	$1.10M	R	6.2	56615	50
1404	15472	New Years Eve	Comedy, Romance	113	9 December 2011	$56,000,000	$54.54M	PG-13	5.7	71153	22
1405	15473	The Dilemma	Comedy, Drama	111	14 January 2011	$70,000,000	$48.48M	PG-13	5.3	45964	46
1406	15475	The Resident	Drama, Thriller	91	11 March 2011	$20,000,000	22,897	R	5.3	22895	0
1407	15477	Dream House	Drama, Mystery, Thriller	84	30 September 2011	$55,000,000	$21.28M	PG-13	6.0	55173	35
1408	15478	Ironclad	Action, Adventure, History	121	26 July 2011	$25,000,000	36,311	R	6.2	36308	42
1409	15479	The Best Exotic Marigold Hotel	Comedy, Drama	124	25 May 2012	$10,000,000	$46.41M	PG-13	7.3	80388	62
1410	15480	Monte Carlo	Adventure, Comedy, Family	109	1 July 2011	$20,000,000	$23.19M	PG	5.8	35891	43
1411	15481	The Roommate	Drama, Horror, Thriller	91	4 February 2011	$16,000,000	$37.30M	PG-13	4.9	31104	23
1412	15482	Abduction	Action, Mystery, Thriller	106	23 September 2011	$35,000,000	$28.09M	PG-13	5.1	68614	25
1413	15483	Puss in Boots	Animation, Action, Adventure	90	28 October 2011	$130,000,000	$149.26M	PG	6.7	123303	65
1414	15484	The Darkest Hour	Action, Adventure, Horror	89	25 December 2011	$30,000,000	$21.43M	PG-13	4.9	51967	16
1415	15486	The Beaver	Drama	91	19 May 2011	$21,000,000	$0.97M	PG-13	6.7	42806	60
1416	15488	Season of the Witch	Action, Adventure, Fantasy	95	7 January 2011	$40,000,000	$24.83M	PG-13	5.4	80690	28
1417	15490	30 Minutes or Less	Action, Comedy, Crime	83	12 August 2011	$28,000,000	$37.05M	R	6.1	82846	49
1418	15491	Spy Kids: All the Time in the World in 4D	Action, Adventure, Comedy	89	19 August 2011	$27,000,000	$38.54M	PG	3.6	17451	37
1419	15493	Big Mommas: Like Father, Like Son	Action, Comedy, Crime	107	18 February 2011	$32,000,000	$37.92M	PG-13	4.4	21606	22
1420	15494	Mr. Poppers Penguins	Comedy, Family, Fantasy	94	17 June 2011	$55,000,000	$68.22M	PG	6.0	73469	53
1421	15495	Anonymous	Drama, Thriller	130	28 October 2011	$30,000,000	$4.46M	PG-13	6.9	36236	50
1422	15499	Hop	Animation, Adventure, Comedy	95	1 April 2011	$63,000,000	$108.09M	PG	5.5	26179	41
1423	15500	Machine Gun Preacher	Action, Biography, Crime	129	2 November 2011	$30,000,000	$0.54M	R	6.8	56908	43
1424	15501	The Divide	Drama, Horror, Sci-Fi	112	20 April 2012	$3,000,000	$0.02M	R	5.8	32107	28
1425	15503	Shark Night 3D	Horror, Thriller	90	2 September 2011	$25,000,000	$18.87M	PG-13	4.0	21987	22
1426	15504	Alvin and the Chipmunks: Chipwrecked	Animation, Adventure, Comedy	87	16 December 2011	$75,000,000	$133.11M	G	4.4	25110	24
1427	15505	Paranormal Activity 3	Horror	83	21 October 2011	$5,000,000	$104.01M	R	5.8	81332	59
1428	15506	The Eagle	Action, Adventure, Drama	114	11 February 2011	$25,000,000	$19.49M	PG-13	6.2	57528	55
1429	15507	Hick	Comedy, Drama	99	11 May 2012	$7,000,000	16,939	R	5.7	16939	28
1430	15508	Setup	Action, Crime, Drama	85	13 October 2011	$20,000,000	18,873	R	4.4	18871	0
1431	15509	Trespass	Crime, Thriller	91	21 October 2011	$35,000,000	$0.02M	R	5.3	36967	37
1432	15510	Winnie the Pooh	Animation, Adventure, Comedy	63	15 July 2011	$30,000,000	$26.69M	G	7.2	17084	74
1433	15511	Sanctum	Adventure, Drama, Thriller	108	4 February 2011	$30,000,000	$23.07M	R	5.9	49242	42
1434	15512	A Very Harold & Kumar 3D Christmas	Adventure, Comedy	90	4 November 2011	$19,000,000	$35.03M	R	6.3	58709	61
1435	15513	Prom	Comedy, Drama	104	29 April 2011	$8,000,000	$10.13M	PG	5.4	13526	50
1436	15515	Silent House	Drama, Horror, Mystery	86	9 March 2012	$2,000,000	$12.56M	R	5.3	19680	49
1437	15516	Dolphin Tale	Drama, Family	113	23 September 2011	$37,000,000	$72.29M	PG	6.9	19204	64
1438	15518	Red Dog	Biography, Comedy, Drama	92	4 August 2011	 8,500,000	14,190	PG	7.5	14190	0
1439	15519	Arthur	Comedy, Romance	110	8 April 2011	$40,000,000	$33.04M	PG-13	5.7	47220	36
1440	15520	Apollo 18	Horror, Mystery, Sci-Fi	86	2 September 2011	$5,000,000	$17.69M	PG-13	5.2	49267	24
1441	15522	Margaret	Drama	150	1 June 2012	$14,000,000	$0.05M	R	6.5	13822	61
1442	15524	Courageous	Drama	129	30 September 2011	$2,000,000	$34.52M	PG-13	7.0	16486	42
1443	15525	Madeas Big Happy Family	Comedy, Drama	106	22 April 2011	$25,000,000	$53.35M	PG-13	4.6	6518	45
1444	15527	Twixt	Comedy, Fantasy, Horror	88	11 April 2012	$7,000,000	9,192	R	4.8	9191	40
1445	15528	Rampart	Crime, Drama	108	24 February 2012	$12,000,000	$0.97M	R	5.8	20963	70
1446	15529	Our Idiot Brother	Comedy, Drama	90	26 August 2011	$5,000,000	$24.81M	R	6.4	78034	60
1447	15535	Jumping the Broom	Comedy, Drama	112	6 May 2011	$6,600,000	$37.30M	PG-13	5.7	8421	56
1448	15536	The Ledge	Drama, Romance, Thriller	101	26 May 2011	$10,000,000	$0.01M	R	6.6	16688	34
1449	15537	Seeking Justice	Action, Drama, Thriller	105	2 September 2011	$17,000,000	$0.04M	R	6.2	41001	38
1450	15538	Albert Nobbs	Drama, Romance	113	22 February 2012	$8,000,000	$3.01M	R	6.7	20927	57
1451	15539	The Innkeepers	Horror	101	8 March 2012	$750,000	$0.08M	R	5.5	29236	64
1452	15541	Friends with Kids	Comedy, Drama, Romance	107	16 March 2012	$10,000,000	$7.25M	R	6.2	37813	55
1453	15542	Violet & Daisy	Action, Comedy, Crime	88	6 June 2013	$8,000,000	$0.02M	R	6.1	10095	43
1454	15543	Hellraiser: Revelations	Horror	75	18 October 2011	$350,000	5,355	R	2.8	5354	0
1455	15544	Intruders	Fantasy, Horror, Thriller	100	7 October 2011	$13,000,000	$0.07M	R	5.4	18596	45
1456	15547	Absentia	Drama, Horror, Mystery	87	11 April 2013	$70,000	14,422	R	5.8	14419	0
1457	15548	Bucky Larson: Born to Be a Star	Comedy	97	9 September 2011	$10,000,000	$2.33M	R	3.3	9998	9
1458	15550	Atlas Shrugged: Part I	Drama, Mystery, Sci-Fi	97	15 April 2011	$20,000,000	$4.75M	PG-13	5.7	11860	28
1459	15555	Decisions	Action, Crime, Drama	88	13 May 2011	$1,500,000	195	R	3.6	195	0
1460	15556	Assassination Games	Action, Crime, Drama	101	19 January 2012	$8,000,000	14,691	R	6.2	14691	0
1461	15557	Your Sisters Sister	Comedy, Drama	90	29 June 2012	$125,000	$1.57M	R	6.7	23366	72
1462	15558	Quarantine 2: Terminal	Horror, Mystery, Sci-Fi	86	17 June 2011	$4,000,000	16,148	R	5.2	16148	0
1463	15559	Asylum Blackout	Horror, Thriller	85	4 May 2012	$500,000	3,543	Not Rated	5.6	3542	0
1464	15563	I Dont Know How She Does It	Comedy, Romance	89	16 September 2011	$24,000,000	$9.66M	PG-13	4.9	17536	38
1465	15564	Mars Needs Moms	Animation, Adventure, Family	88	11 March 2011	$150,000,000	$21.38M	PG	5.4	18696	49
1466	15567	Dirty Movie	Comedy	91	15 February 2011	$1,150,000	2,739	R	3.0	2739	0
1467	15568	Jeff, Who Lives at Home	Comedy, Drama	83	11 May 2012	$10,000,000	$4.24M	R	6.5	58026	60
1468	15569	Last Will	Drama, Thriller	101	24 August 2012	$5,000,000	285	Not Rated	4.4	285	0
1469	15570	The Son of No One	Crime, Drama, Thriller	90	9 July 2011	$15,000,000	$0.03M	R	5.1	15012	36
1470	15571	A Better Life	Drama, Romance	98	28 July 2011	$10,000,000	$1.76M	PG-13	7.2	13882	64
1471	15573	Detention	Comedy, Horror, Sci-Fi	93	13 April 2012	$10,000,000	13,415	R	5.8	13415	45
1472	15574	247°F	Horror, Thriller	88	1 September 2011	$650,000	4,652	R	5.0	4651	0
1473	15576	Showgirls 2: Pennys from Heaven	Comedy, Drama, Thriller	145	17 September 2013	$30,000	335	Not Rated	1.8	335	0
1474	15577	BloodRayne: The Third Reich	Action, Adventure, Fantasy	79	17 March 2012	$10,000,000	5,271	R	3.0	5271	0
1475	15578	Cougars Inc.	Comedy, Drama	81	10 May 2011	$1,000,000	3,664	R	5.0	3664	0
1476	15580	Restless	Drama, Romance	91	6 April 2011	$15,000,000	$0.16M	PG-13	6.8	15930	47
1477	15582	5 Days of War	Action, Drama, War	113	6 June 2011	$20,000,000	$0.02M	R	5.6	12619	31
1478	15584	Creature	Horror	93	9 September 2011	$3,000,000	$0.33M	R	3.7	2631	31
1479	15586	The Hit List	Action, Thriller	90	3 April 2011	$6,000,000	10,686	R	5.4	10686	0
1480	15587	Hoodwinked Too! Hood vs. Evil	Animation, Action, Comedy	86	29 April 2011	$30,000,000	$10.14M	PG	4.8	10382	20
1481	15590	Thats What I Am	Comedy, Drama, Romance	101	29 April 2011	$5,000,000	9,547	PG	7.1	9547	53
1482	15591	Faces in the Crowd	Crime, Drama, Mystery	103	7 October 2011	$15,000,000	16,678	R	5.8	16678	0
1483	15592	Ra.One	Action, Adventure, Sci-Fi	156	26 October 2011	$24,000,000	$2.51M	Not Rated	4.8	33359	60
1484	15593	The Chaperone	Action, Comedy, Family	103	24 March 2011	$3,000,000	4,466	PG-13	5.1	4466	33
1485	15594	L!fe Happens	Comedy	100	13 April 2012	$930,000	$2.00M	R	5.6	6648	44
1486	15595	All Things Fall Apart	Drama, Sport	110	5 March 2011	$7,000,000	2,247	R	5.5	2247	0
1487	15596	In the Land of Blood and Honey	Drama, Romance, War	127	16 February 2012	$13,000,000	$0.30M	R	4.4	32136	56
1488	15597	The Reunion	Action, Drama	90	2 February 2012	$6,000,000	3,414	PG-13	5.3	3414	26
1489	15600	Judy Moody and the Not Bummer Summer	Comedy, Family	91	10 June 2011	$20,000,000	$15.00M	PG	4.2	2517	37
1490	15602	The Greening of Whitney Brown	Adventure, Family	83	18 January 2015	$9,500,000	443	PG	5.3	443	33
1491	15603	Enter Nowhere	Mystery, Thriller	90	2 February 2015	$500,000	5,696	R	6.6	5696	0
1492	15607	Girl Walks Into a Bar	Comedy, Drama, Romance	80	11 March 2011	$1,000,000	4,553	R	5.7	4553	0
1493	15608	October Baby	Drama	107	12 April 2013	$1,000,000	$5.36M	PG-13	6.8	6543	32
1494	15609	Game of Death	Action, Adventure, Thriller	98	9 June 2011	$13,000,000	5,874	R	4.7	5874	0
1495	15610	Touchback	Drama, Family, Fantasy	118	13 April 2012	$5,000,000	$0.20M	PG-13	6.5	3415	56
1496	15612	Getting That Girl	Comedy, Romance	91	23 October 2011	$1,350,000	523	Not Rated	5.0	523	0
1497	15613	Beneath the Darkness	Horror, Thriller	96	22 March 2012	$7,300,000	5,135	R	4.5	5135	22
1498	15616	The Victim	Thriller	83	9 April 2011	$800,000	1,772	R	4.5	1772	11
1499	15620	Remains	Action, Drama, Horror	88	6 December 2011	$750,000	1,830	Not Rated	4.3	1830	0
1500	15624	Fathers Day	Action, Comedy, Horror	99	11 January 2014	$10,000	2,213	Not Rated	6.0	2213	0
1501	15626	51	Horror, Sci-Fi	90	28 July 2011	$1,000,000	2,784	R	3.5	2783	0
1502	15627	House of the Rising Sun	Action, Crime, Drama	90	28 December 2011	$1,500,000	3,097	R	4.4	3097	0
1503	15630	Cougar Hunting	Comedy, Romance	102	22 April 2011	$5,500,000	912	R	3.7	912	0
1504	15631	Dark Horse	Comedy, Drama	86	29 June 2012	$2,000,000	$0.94M	Not Rated	5.9	4850	66
1505	15632	American Nudist	Drama	93	15 November 2011	$100,000	400	Empty	3.1	400	0
1506	15635	Another Happy Day	Comedy, Drama	119	8 December 2011	$4,000,000	3,547	R	6.1	3547	46
1507	15636	There Be Dragons	Biography, Drama, War	122	25 March 2011	$36,000,000	$1.07M	PG-13	5.8	4084	33
1508	15637	Lovely Molly	Drama, Horror	99	29 June 2012	$1,000,000	8,363	R	5.3	8363	50
1509	15639	Seven Days in Utopia	Drama, Sport	100	2 September 2011	$7,500,000	$18.00M	G	6.1	2610	37
